Item,Value,Parameters,Max,Avg,Min,Test 1 - raw,Test 1 - ppfd,Test 2 - raw,Test 2 - ppfd,Test 3 - raw,Test 3 - ppfd,Test 4 - raw,Test 4 - ppfd,Test 5 - raw,Test 5 - ppfd,Test 6 - raw,Test 6 - ppfd,Test 7 - raw,Test 7 - ppfd,Test 8 - raw,Test 8 - ppfd,Test 9 - raw,Test 9 - ppfd,Test 10 - raw,Test 10 - ppfd,Test 11 - raw,Test 11 - ppfd,Test 12 - raw,Test 12 - ppfd,Test 13 - raw,Test 13 - ppfd,Test 14 - raw,Test 14 - ppfd,Test 15 - raw,Test 15 - ppfd,Test 16 - raw,Test 16 - ppfd,Test 17 - raw,Test 17 - ppfd,Test 18 - raw,Test 18 - ppfd
,,462,N/A,N/A,N/A,0.487,3.227,0.616,4.080,0.465,3.090,0.530,3.507,0.669,4.428,0.564,3.743,0.617,4.090,0.746,4.945,0.622,4.122,0.658,4.360,0.753,4.985,0.655,4.339,0.486,3.212,0.535,3.524,0.382,2.523,0.427,2.535,0.553,3.318,0.372,2.434
,,463,N/A,N/A,N/A,0.445,2.953,0.561,3.724,0.425,2.831,0.485,3.215,0.613,4.067,0.516,3.432,0.562,3.735,0.696,4.622,0.567,3.769,0.601,3.992,0.703,4.666,0.598,3.972,0.444,2.945,0.490,3.234,0.349,2.312,0.390,2.321,0.505,3.042,0.339,2.226
,,464,N/A,N/A,N/A,0.406,2.699,0.512,3.405,0.388,2.592,0.443,2.944,0.556,3.695,0.472,3.145,0.513,3.413,0.644,4.284,0.518,3.448,0.543,3.613,0.652,4.334,0.540,3.592,0.406,2.698,0.448,2.963,0.319,2.116,0.356,2.122,0.462,2.786,0.309,2.034
,,465,N/A,N/A,N/A,0.370,2.466,0.467,3.113,0.355,2.371,0.404,2.692,0.504,3.356,0.431,2.878,0.468,3.120,0.590,3.932,0.473,3.155,0.490,3.271,0.598,3.986,0.487,3.250,0.371,2.470,0.409,2.713,0.291,1.935,0.324,1.939,0.422,2.548,0.282,1.857
,,466,N/A,N/A,N/A,0.337,2.254,0.425,2.843,0.323,2.168,0.369,2.460,0.459,3.064,0.393,2.631,0.427,2.852,0.535,3.577,0.432,2.886,0.446,2.983,0.544,3.635,0.443,2.963,0.339,2.259,0.374,2.483,0.265,1.767,0.295,1.770,0.385,2.329,0.256,1.694
,,467,N/A,N/A,N/A,0.308,2.062,0.388,2.598,0.295,1.982,0.337,2.250,0.419,2.803,0.359,2.408,0.389,2.608,0.487,3.259,0.394,2.640,0.407,2.729,0.496,3.317,0.405,2.710,0.309,2.067,0.342,2.273,0.242,1.614,0.269,1.616,0.351,2.129,0.233,1.545
,,468,N/A,N/A,N/A,0.281,1.887,0.354,2.376,0.269,1.812,0.307,2.059,0.383,2.565,0.328,2.205,0.355,2.386,0.444,2.982,0.360,2.417,0.372,2.498,0.453,3.036,0.369,2.480,0.282,1.892,0.312,2.082,0.221,1.477,0.245,1.476,0.320,1.946,0.213,1.412
,,469,N/A,N/A,N/A,0.257,1.729,0.323,2.174,0.246,1.657,0.281,1.886,0.349,2.347,0.300,2.022,0.325,2.185,0.406,2.732,0.329,2.215,0.340,2.289,0.413,2.779,0.338,2.273,0.258,1.734,0.286,1.909,0.201,1.352,0.224,1.349,0.292,1.779,0.194,1.291
,,470,N/A,N/A,N/A,0.235,1.583,0.295,1.989,0.224,1.516,0.256,1.725,0.319,2.148,0.274,1.852,0.297,2.001,0.371,2.501,0.301,2.029,0.311,2.096,0.378,2.544,0.309,2.083,0.236,1.587,0.261,1.749,0.184,1.238,0.204,1.233,0.266,1.627,0.177,1.182
,,471,N/A,N/A,N/A,0.214,1.448,0.269,1.819,0.205,1.387,0.234,1.576,0.291,1.967,0.251,1.695,0.271,1.834,0.339,2.289,0.275,1.857,0.284,1.918,0.345,2.330,0.282,1.907,0.215,1.452,0.239,1.601,0.168,1.132,0.186,1.128,0.243,1.488,0.162,1.082
,,472,N/A,N/A,N/A,0.195,1.323,0.245,1.662,0.187,1.267,0.213,1.438,0.266,1.798,0.229,1.550,0.248,1.677,0.309,2.094,0.251,1.697,0.259,1.754,0.315,2.132,0.258,1.743,0.197,1.328,0.218,1.464,0.153,1.034,0.170,1.031,0.222,1.359,0.148,0.988
,,473,N/A,N/A,N/A,0.178,1.206,0.223,1.514,0.170,1.154,0.193,1.309,0.242,1.640,0.208,1.414,0.225,1.529,0.282,1.911,0.228,1.548,0.236,1.600,0.287,1.947,0.234,1.590,0.179,1.211,0.198,1.335,0.139,0.942,0.155,0.940,0.201,1.239,0.134,0.901
,,474,N/A,N/A,N/A,0.161,1.096,0.202,1.375,0.154,1.049,0.175,1.189,0.219,1.490,0.189,1.286,0.204,1.390,0.256,1.738,0.207,1.406,0.214,1.456,0.261,1.771,0.212,1.444,0.162,1.101,0.180,1.213,0.126,0.857,0.140,0.854,0.183,1.124,0.122,0.818
,,475,N/A,N/A,N/A,0.146,0.995,0.183,1.246,0.139,0.950,0.158,1.078,0.198,1.350,0.171,1.168,0.185,1.261,0.231,1.577,0.187,1.275,0.194,1.322,0.236,1.607,0.192,1.309,0.147,0.999,0.162,1.099,0.114,0.778,0.127,0.774,0.165,1.019,0.110,0.741
,,476,N/A,N/A,N/A,0.132,0.900,0.165,1.126,0.126,0.860,0.143,0.975,0.179,1.220,0.155,1.059,0.167,1.141,0.209,1.429,0.169,1.154,0.175,1.197,0.213,1.455,0.174,1.185,0.133,0.904,0.147,0.994,0.103,0.705,0.114,0.700,0.149,0.921,0.099,0.670
,,477,N/A,N/A,N/A,0.119,0.812,0.149,1.016,0.113,0.776,0.129,0.881,0.161,1.101,0.140,0.958,0.151,1.030,0.189,1.291,0.152,1.042,0.158,1.081,0.192,1.313,0.157,1.071,0.119,0.816,0.132,0.897,0.093,0.637,0.103,0.632,0.134,0.831,0.089,0.605
,,478,N/A,N/A,N/A,0.107,0.733,0.134,0.917,0.102,0.700,0.116,0.796,0.145,0.993,0.126,0.865,0.135,0.929,0.170,1.164,0.137,0.942,0.142,0.976,0.173,1.184,0.141,0.966,0.108,0.736,0.119,0.809,0.084,0.574,0.093,0.570,0.121,0.749,0.081,0.546
,,479,N/A,N/A,N/A,0.096,0.661,0.120,0.828,0.092,0.631,0.105,0.719,0.130,0.895,0.113,0.780,0.122,0.837,0.153,1.050,0.124,0.850,0.128,0.880,0.156,1.068,0.127,0.871,0.097,0.663,0.107,0.728,0.076,0.518,0.083,0.514,0.108,0.675,0.072,0.492
,,480,N/A,N/A,N/A,0.087,0.596,0.108,0.746,0.082,0.568,0.094,0.648,0.117,0.807,0.102,0.703,0.110,0.754,0.137,0.945,0.111,0.766,0.115,0.793,0.140,0.962,0.114,0.784,0.087,0.596,0.096,0.655,0.068,0.467,0.075,0.462,0.097,0.608,0.065,0.443
,,481,N/A,N/A,N/A,0.078,0.538,0.098,0.673,0.074,0.512,0.085,0.585,0.105,0.727,0.092,0.634,0.099,0.681,0.124,0.853,0.100,0.692,0.104,0.716,0.126,0.867,0.103,0.707,0.078,0.537,0.086,0.590,0.061,0.422,0.067,0.416,0.088,0.548,0.058,0.399
,,482,N/A,N/A,N/A,0.070,0.487,0.088,0.607,0.067,0.464,0.077,0.530,0.095,0.656,0.083,0.574,0.089,0.616,0.111,0.771,0.091,0.627,0.094,0.647,0.113,0.782,0.093,0.640,0.070,0.486,0.077,0.532,0.055,0.382,0.060,0.375,0.079,0.495,0.053,0.360
,,483,N/A,N/A,N/A,0.064,0.442,0.079,0.550,0.061,0.421,0.070,0.482,0.086,0.593,0.075,0.521,0.081,0.559,0.101,0.698,0.082,0.571,0.085,0.588,0.102,0.708,0.084,0.582,0.064,0.440,0.070,0.481,0.050,0.347,0.055,0.340,0.071,0.448,0.048,0.326
,,484,N/A,N/A,N/A,0.058,0.403,0.072,0.499,0.055,0.384,0.063,0.440,0.078,0.539,0.068,0.474,0.073,0.509,0.091,0.634,0.075,0.521,0.077,0.535,0.093,0.644,0.076,0.530,0.058,0.401,0.063,0.436,0.046,0.317,0.050,0.309,0.065,0.407,0.043,0.296
,,485,N/A,N/A,N/A,0.053,0.368,0.065,0.455,0.050,0.351,0.058,0.402,0.071,0.491,0.062,0.433,0.067,0.465,0.083,0.577,0.068,0.476,0.070,0.488,0.084,0.586,0.070,0.485,0.053,0.366,0.057,0.397,0.042,0.289,0.045,0.282,0.059,0.371,0.039,0.271
,,486,N/A,N/A,N/A,0.048,0.337,0.060,0.416,0.046,0.322,0.053,0.368,0.064,0.449,0.057,0.396,0.061,0.427,0.076,0.527,0.063,0.437,0.064,0.448,0.077,0.536,0.064,0.445,0.048,0.335,0.052,0.363,0.038,0.265,0.041,0.258,0.054,0.338,0.036,0.249
,,487,N/A,N/A,N/A,0.044,0.309,0.055,0.381,0.042,0.297,0.048,0.338,0.059,0.410,0.052,0.364,0.056,0.393,0.069,0.483,0.058,0.402,0.059,0.411,0.070,0.491,0.059,0.410,0.044,0.308,0.048,0.332,0.035,0.243,0.038,0.238,0.049,0.310,0.033,0.230
,,488,N/A,N/A,N/A,0.041,0.285,0.050,0.350,0.039,0.274,0.045,0.311,0.054,0.377,0.048,0.336,0.052,0.362,0.063,0.443,0.053,0.372,0.054,0.380,0.065,0.452,0.054,0.379,0.041,0.284,0.044,0.304,0.032,0.225,0.035,0.220,0.045,0.284,0.031,0.212
,,489,N/A,N/A,N/A,0.038,0.264,0.046,0.323,0.036,0.254,0.041,0.287,0.050,0.348,0.044,0.310,0.048,0.334,0.058,0.407,0.049,0.344,0.050,0.351,0.059,0.416,0.050,0.351,0.037,0.262,0.040,0.280,0.030,0.209,0.032,0.203,0.041,0.262,0.028,0.197
,,490,N/A,N/A,N/A,0.035,0.245,0.042,0.299,0.034,0.236,0.038,0.266,0.046,0.321,0.041,0.288,0.044,0.310,0.053,0.375,0.045,0.319,0.046,0.325,0.055,0.384,0.046,0.325,0.035,0.242,0.037,0.258,0.028,0.195,0.030,0.189,0.038,0.242,0.026,0.183
,,491,N/A,N/A,N/A,0.032,0.227,0.039,0.277,0.031,0.220,0.035,0.248,0.042,0.297,0.038,0.269,0.041,0.288,0.049,0.347,0.042,0.297,0.043,0.303,0.050,0.355,0.043,0.303,0.032,0.225,0.034,0.239,0.026,0.182,0.028,0.176,0.035,0.224,0.025,0.171
,,492,N/A,N/A,N/A,0.030,0.212,0.036,0.256,0.029,0.206,0.033,0.232,0.039,0.276,0.036,0.251,0.038,0.269,0.045,0.321,0.039,0.278,0.040,0.284,0.047,0.329,0.040,0.283,0.030,0.210,0.032,0.222,0.024,0.170,0.026,0.165,0.033,0.208,0.023,0.160
,,493,N/A,N/A,N/A,0.028,0.198,0.034,0.239,0.027,0.193,0.031,0.218,0.036,0.257,0.033,0.236,0.036,0.252,0.042,0.298,0.037,0.261,0.038,0.266,0.043,0.307,0.038,0.266,0.028,0.196,0.029,0.206,0.023,0.160,0.025,0.156,0.030,0.193,0.021,0.150
,,494,N/A,N/A,N/A,0.026,0.186,0.032,0.224,0.026,0.182,0.029,0.205,0.034,0.240,0.031,0.223,0.033,0.237,0.039,0.278,0.035,0.247,0.035,0.251,0.041,0.287,0.035,0.251,0.026,0.185,0.027,0.193,0.021,0.152,0.023,0.148,0.028,0.181,0.020,0.142
,,495,N/A,N/A,N/A,0.025,0.176,0.030,0.210,0.024,0.173,0.027,0.195,0.032,0.225,0.030,0.211,0.032,0.224,0.037,0.261,0.033,0.235,0.033,0.238,0.038,0.269,0.033,0.238,0.025,0.174,0.026,0.181,0.020,0.144,0.022,0.141,0.026,0.169,0.019,0.134
,,496,N/A,N/A,N/A,0.023,0.167,0.028,0.199,0.023,0.165,0.026,0.186,0.030,0.211,0.028,0.201,0.030,0.213,0.035,0.246,0.031,0.224,0.032,0.227,0.036,0.254,0.032,0.227,0.023,0.165,0.024,0.170,0.019,0.137,0.021,0.134,0.025,0.160,0.018,0.128
,,497,N/A,N/A,N/A,0.022,0.160,0.026,0.189,0.022,0.159,0.025,0.180,0.028,0.200,0.027,0.193,0.029,0.204,0.033,0.234,0.030,0.215,0.030,0.217,0.034,0.241,0.031,0.218,0.022,0.158,0.023,0.161,0.019,0.132,0.020,0.128,0.023,0.151,0.017,0.122
,,498,N/A,N/A,N/A,0.022,0.154,0.025,0.180,0.021,0.154,0.025,0.175,0.027,0.191,0.026,0.187,0.027,0.196,0.031,0.223,0.029,0.208,0.029,0.210,0.032,0.229,0.030,0.211,0.021,0.152,0.022,0.154,0.018,0.129,0.019,0.124,0.022,0.144,0.017,0.118
,,499,N/A,N/A,N/A,0.021,0.150,0.024,0.173,0.021,0.150,0.024,0.171,0.026,0.183,0.025,0.182,0.027,0.190,0.030,0.213,0.028,0.202,0.029,0.204,0.031,0.220,0.029,0.205,0.021,0.148,0.021,0.147,0.018,0.126,0.019,0.121,0.021,0.139,0.016,0.115
,,500,N/A,N/A,N/A,0.020,0.147,0.023,0.167,0.020,0.147,0.023,0.168,0.025,0.176,0.025,0.179,0.026,0.186,0.029,0.206,0.028,0.198,0.028,0.200,0.030,0.213,0.028,0.201,0.020,0.144,0.020,0.142,0.017,0.124,0.018,0.118,0.021,0.135,0.016,0.112
,,501,N/A,N/A,N/A,0.020,0.145,0.023,0.162,0.020,0.145,0.023,0.166,0.024,0.170,0.025,0.177,0.025,0.183,0.028,0.200,0.027,0.196,0.027,0.197,0.029,0.207,0.028,0.199,0.020,0.141,0.019,0.137,0.017,0.123,0.018,0.117,0.020,0.131,0.016,0.110
,,502,N/A,N/A,N/A,0.020,0.143,0.022,0.159,0.020,0.144,0.023,0.165,0.023,0.167,0.024,0.175,0.025,0.181,0.027,0.195,0.027,0.194,0.027,0.196,0.028,0.202,0.028,0.198,0.019,0.139,0.019,0.134,0.017,0.123,0.018,0.117,0.020,0.129,0.015,0.109
,,503,N/A,N/A,N/A,0.020,0.143,0.022,0.157,0.020,0.144,0.023,0.165,0.023,0.164,0.024,0.174,0.025,0.180,0.027,0.192,0.027,0.194,0.027,0.195,0.028,0.199,0.027,0.198,0.019,0.139,0.018,0.131,0.017,0.123,0.018,0.116,0.019,0.127,0.015,0.109
,,504,N/A,N/A,N/A,0.020,0.143,0.022,0.156,0.020,0.145,0.023,0.165,0.022,0.162,0.024,0.174,0.025,0.181,0.026,0.190,0.027,0.194,0.027,0.196,0.027,0.196,0.027,0.198,0.019,0.139,0.018,0.129,0.017,0.123,0.018,0.117,0.019,0.126,0.015,0.109
,,505,N/A,N/A,N/A,0.020,0.143,0.021,0.155,0.020,0.146,0.023,0.167,0.022,0.160,0.024,0.175,0.025,0.182,0.026,0.188,0.027,0.195,0.027,0.197,0.027,0.194,0.028,0.199,0.019,0.139,0.018,0.127,0.017,0.125,0.018,0.118,0.019,0.126,0.015,0.109
,,506,N/A,N/A,N/A,0.020,0.145,0.021,0.155,0.020,0.148,0.023,0.169,0.022,0.159,0.024,0.177,0.025,0.183,0.026,0.187,0.027,0.197,0.027,0.199,0.027,0.193,0.028,0.201,0.019,0.140,0.018,0.127,0.018,0.127,0.018,0.119,0.019,0.127,0.015,0.110
,,507,N/A,N/A,N/A,0.020,0.146,0.021,0.155,0.021,0.150,0.024,0.172,0.022,0.159,0.025,0.179,0.025,0.185,0.026,0.187,0.027,0.200,0.028,0.202,0.026,0.193,0.028,0.204,0.019,0.141,0.018,0.127,0.018,0.129,0.019,0.121,0.019,0.127,0.015,0.111
,,508,N/A,N/A,N/A,0.020,0.149,0.021,0.156,0.021,0.153,0.024,0.175,0.022,0.159,0.025,0.182,0.026,0.187,0.026,0.188,0.028,0.204,0.028,0.206,0.027,0.194,0.028,0.207,0.020,0.143,0.018,0.127,0.018,0.132,0.019,0.124,0.019,0.128,0.016,0.113
,,509,N/A,N/A,N/A,0.021,0.151,0.022,0.158,0.021,0.157,0.025,0.179,0.022,0.161,0.025,0.185,0.026,0.190,0.026,0.189,0.028,0.208,0.029,0.210,0.027,0.195,0.029,0.211,0.020,0.145,0.018,0.128,0.019,0.135,0.019,0.126,0.020,0.130,0.016,0.116
,,510,N/A,N/A,N/A,0.021,0.154,0.022,0.161,0.022,0.161,0.025,0.184,0.022,0.163,0.026,0.189,0.027,0.194,0.026,0.192,0.029,0.214,0.029,0.215,0.027,0.197,0.030,0.217,0.020,0.147,0.018,0.129,0.019,0.139,0.020,0.130,0.020,0.132,0.016,0.118
,,511,N/A,N/A,N/A,0.021,0.157,0.022,0.164,0.022,0.165,0.026,0.189,0.023,0.165,0.026,0.193,0.027,0.198,0.027,0.195,0.030,0.219,0.030,0.221,0.027,0.200,0.030,0.222,0.020,0.150,0.018,0.131,0.020,0.143,0.020,0.134,0.020,0.134,0.017,0.121
,,512,N/A,N/A,N/A,0.022,0.160,0.023,0.167,0.023,0.170,0.027,0.195,0.023,0.168,0.027,0.198,0.028,0.203,0.027,0.198,0.031,0.226,0.031,0.228,0.028,0.203,0.031,0.228,0.021,0.153,0.018,0.133,0.020,0.147,0.021,0.138,0.021,0.137,0.017,0.125
,,513,N/A,N/A,N/A,0.022,0.164,0.023,0.170,0.024,0.175,0.027,0.200,0.023,0.171,0.028,0.204,0.028,0.208,0.027,0.202,0.032,0.232,0.032,0.234,0.028,0.207,0.032,0.234,0.021,0.157,0.018,0.135,0.021,0.152,0.022,0.143,0.021,0.140,0.018,0.129
,,514,N/A,N/A,N/A,0.023,0.169,0.024,0.174,0.024,0.180,0.028,0.206,0.024,0.174,0.029,0.211,0.029,0.213,0.028,0.206,0.032,0.240,0.033,0.241,0.029,0.212,0.033,0.241,0.022,0.161,0.019,0.137,0.021,0.157,0.022,0.148,0.021,0.143,0.018,0.132
,,515,N/A,N/A,N/A,0.023,0.173,0.024,0.178,0.025,0.186,0.029,0.212,0.024,0.178,0.029,0.218,0.030,0.219,0.029,0.211,0.033,0.247,0.034,0.248,0.029,0.217,0.034,0.248,0.022,0.165,0.019,0.140,0.022,0.162,0.023,0.152,0.022,0.146,0.019,0.137
,,516,N/A,N/A,N/A,0.024,0.178,0.025,0.183,0.026,0.192,0.030,0.219,0.025,0.182,0.030,0.224,0.031,0.226,0.029,0.216,0.034,0.254,0.034,0.255,0.030,0.222,0.035,0.256,0.023,0.169,0.020,0.144,0.023,0.167,0.024,0.157,0.022,0.149,0.019,0.142
,,517,N/A,N/A,N/A,0.025,0.183,0.025,0.188,0.027,0.198,0.030,0.226,0.025,0.187,0.031,0.230,0.031,0.233,0.030,0.221,0.035,0.261,0.035,0.263,0.031,0.227,0.036,0.264,0.023,0.174,0.020,0.148,0.023,0.172,0.024,0.162,0.023,0.153,0.020,0.147
,,518,N/A,N/A,N/A,0.025,0.187,0.026,0.193,0.027,0.204,0.031,0.232,0.026,0.191,0.032,0.237,0.032,0.240,0.030,0.226,0.036,0.269,0.036,0.270,0.031,0.233,0.037,0.272,0.024,0.179,0.020,0.151,0.024,0.177,0.025,0.167,0.023,0.156,0.021,0.151
,,519,N/A,N/A,N/A,0.026,0.192,0.027,0.198,0.028,0.210,0.032,0.238,0.026,0.195,0.033,0.243,0.033,0.247,0.031,0.231,0.037,0.276,0.037,0.278,0.032,0.239,0.038,0.280,0.025,0.183,0.021,0.155,0.025,0.182,0.026,0.172,0.024,0.160,0.021,0.156
,,520,N/A,N/A,N/A,0.026,0.197,0.027,0.203,0.029,0.216,0.033,0.245,0.027,0.199,0.033,0.249,0.034,0.253,0.032,0.236,0.038,0.283,0.038,0.286,0.033,0.244,0.038,0.287,0.025,0.188,0.021,0.159,0.025,0.187,0.026,0.176,0.024,0.163,0.022,0.161
,,521,N/A,N/A,N/A,0.027,0.202,0.028,0.207,0.029,0.221,0.034,0.250,0.027,0.203,0.034,0.255,0.035,0.259,0.032,0.241,0.039,0.289,0.039,0.293,0.033,0.249,0.039,0.294,0.026,0.192,0.022,0.162,0.026,0.192,0.027,0.180,0.025,0.166,0.022,0.165
,,522,N/A,N/A,N/A,0.028,0.207,0.028,0.210,0.030,0.226,0.034,0.256,0.028,0.207,0.035,0.261,0.035,0.264,0.033,0.246,0.039,0.295,0.040,0.299,0.034,0.254,0.040,0.300,0.026,0.197,0.022,0.165,0.026,0.195,0.027,0.184,0.025,0.170,0.023,0.169
,,523,N/A,N/A,N/A,0.028,0.212,0.029,0.214,0.031,0.231,0.035,0.261,0.028,0.211,0.035,0.266,0.036,0.269,0.033,0.251,0.040,0.301,0.041,0.305,0.035,0.259,0.041,0.306,0.027,0.202,0.023,0.168,0.027,0.199,0.028,0.187,0.025,0.172,0.023,0.172
,,524,N/A,N/A,N/A,0.029,0.215,0.029,0.218,0.031,0.235,0.035,0.266,0.029,0.215,0.036,0.271,0.036,0.274,0.034,0.255,0.041,0.307,0.041,0.310,0.035,0.264,0.042,0.312,0.027,0.205,0.023,0.171,0.027,0.203,0.028,0.190,0.026,0.175,0.024,0.175
,,525,N/A,N/A,N/A,0.029,0.218,0.029,0.222,0.032,0.239,0.036,0.271,0.029,0.218,0.037,0.276,0.037,0.278,0.034,0.259,0.041,0.312,0.042,0.315,0.036,0.268,0.042,0.318,0.028,0.209,0.023,0.174,0.027,0.206,0.029,0.194,0.026,0.177,0.024,0.178
,,526,N/A,N/A,N/A,0.029,0.221,0.030,0.225,0.032,0.242,0.037,0.275,0.029,0.220,0.037,0.280,0.037,0.282,0.035,0.262,0.042,0.316,0.042,0.319,0.036,0.272,0.043,0.323,0.028,0.212,0.024,0.177,0.028,0.210,0.029,0.197,0.026,0.180,0.024,0.181
,,527,N/A,N/A,N/A,0.030,0.225,0.030,0.228,0.032,0.245,0.037,0.279,0.030,0.223,0.037,0.283,0.038,0.285,0.035,0.265,0.042,0.321,0.043,0.323,0.036,0.276,0.043,0.327,0.028,0.214,0.024,0.179,0.028,0.213,0.029,0.199,0.027,0.183,0.025,0.183
,,528,N/A,N/A,N/A,0.030,0.228,0.030,0.231,0.033,0.248,0.037,0.283,0.030,0.226,0.038,0.287,0.038,0.287,0.035,0.268,0.043,0.326,0.043,0.328,0.037,0.279,0.044,0.332,0.029,0.217,0.024,0.180,0.029,0.216,0.030,0.202,0.027,0.185,0.025,0.186
,,529,N/A,N/A,N/A,0.030,0.231,0.031,0.233,0.033,0.251,0.038,0.287,0.030,0.229,0.038,0.290,0.038,0.290,0.036,0.270,0.044,0.330,0.044,0.332,0.037,0.282,0.044,0.336,0.029,0.219,0.024,0.182,0.029,0.219,0.030,0.204,0.027,0.187,0.025,0.188
,,530,N/A,N/A,N/A,0.031,0.233,0.031,0.235,0.033,0.253,0.038,0.291,0.031,0.232,0.039,0.294,0.039,0.294,0.036,0.272,0.044,0.334,0.044,0.335,0.038,0.285,0.045,0.339,0.029,0.220,0.024,0.183,0.029,0.222,0.030,0.206,0.027,0.189,0.025,0.189
,,531,N/A,N/A,N/A,0.031,0.235,0.031,0.238,0.033,0.256,0.039,0.294,0.031,0.234,0.039,0.297,0.039,0.297,0.036,0.275,0.044,0.338,0.044,0.339,0.038,0.288,0.045,0.343,0.029,0.222,0.024,0.185,0.030,0.224,0.030,0.208,0.028,0.191,0.025,0.191
,,532,N/A,N/A,N/A,0.031,0.238,0.032,0.241,0.034,0.258,0.039,0.297,0.031,0.236,0.039,0.301,0.039,0.300,0.036,0.278,0.045,0.342,0.045,0.343,0.038,0.291,0.045,0.347,0.030,0.225,0.025,0.187,0.030,0.227,0.031,0.211,0.028,0.194,0.026,0.193
,,533,N/A,N/A,N/A,0.031,0.241,0.032,0.244,0.034,0.261,0.039,0.299,0.031,0.238,0.040,0.305,0.040,0.303,0.037,0.280,0.045,0.345,0.045,0.346,0.038,0.293,0.046,0.351,0.030,0.228,0.025,0.189,0.030,0.230,0.031,0.213,0.028,0.196,0.026,0.195
,,534,N/A,N/A,N/A,0.032,0.244,0.032,0.247,0.034,0.264,0.040,0.302,0.032,0.241,0.040,0.308,0.040,0.307,0.037,0.282,0.046,0.349,0.046,0.351,0.039,0.296,0.046,0.355,0.030,0.230,0.025,0.191,0.030,0.233,0.031,0.216,0.029,0.198,0.026,0.198
,,535,N/A,N/A,N/A,0.032,0.247,0.033,0.250,0.035,0.267,0.040,0.306,0.032,0.245,0.041,0.312,0.041,0.311,0.037,0.285,0.046,0.353,0.046,0.356,0.039,0.299,0.047,0.360,0.030,0.233,0.025,0.193,0.031,0.236,0.032,0.219,0.029,0.201,0.026,0.200
,,536,N/A,N/A,N/A,0.033,0.251,0.033,0.252,0.035,0.270,0.040,0.311,0.032,0.248,0.041,0.316,0.041,0.316,0.038,0.289,0.047,0.358,0.047,0.361,0.039,0.303,0.047,0.365,0.031,0.236,0.026,0.195,0.031,0.239,0.032,0.222,0.029,0.204,0.027,0.203
,,537,N/A,N/A,N/A,0.033,0.255,0.033,0.255,0.035,0.273,0.041,0.315,0.033,0.252,0.042,0.320,0.042,0.321,0.038,0.292,0.047,0.364,0.048,0.367,0.040,0.306,0.048,0.370,0.031,0.239,0.026,0.198,0.032,0.242,0.033,0.226,0.030,0.206,0.027,0.205
,,538,N/A,N/A,N/A,0.034,0.259,0.033,0.257,0.036,0.277,0.041,0.319,0.033,0.256,0.042,0.325,0.042,0.326,0.038,0.296,0.048,0.369,0.048,0.373,0.040,0.309,0.049,0.376,0.031,0.242,0.026,0.201,0.032,0.246,0.033,0.229,0.030,0.209,0.027,0.208
,,539,N/A,N/A,N/A,0.034,0.263,0.034,0.260,0.036,0.281,0.042,0.323,0.034,0.259,0.043,0.329,0.043,0.331,0.039,0.300,0.048,0.373,0.049,0.378,0.040,0.313,0.049,0.381,0.032,0.246,0.027,0.204,0.032,0.249,0.034,0.233,0.030,0.213,0.028,0.210
,,540,N/A,N/A,N/A,0.035,0.268,0.034,0.264,0.037,0.285,0.042,0.327,0.034,0.262,0.043,0.335,0.043,0.336,0.039,0.304,0.049,0.378,0.050,0.385,0.041,0.317,0.050,0.387,0.032,0.251,0.027,0.207,0.033,0.252,0.034,0.237,0.031,0.216,0.028,0.213
,,541,N/A,N/A,N/A,0.035,0.271,0.034,0.267,0.037,0.289,0.043,0.331,0.034,0.265,0.044,0.339,0.044,0.341,0.040,0.308,0.049,0.383,0.050,0.391,0.041,0.321,0.051,0.392,0.033,0.255,0.027,0.210,0.033,0.255,0.035,0.241,0.031,0.219,0.028,0.216
,,542,N/A,N/A,N/A,0.035,0.275,0.035,0.270,0.038,0.292,0.043,0.336,0.034,0.268,0.044,0.343,0.044,0.346,0.040,0.312,0.050,0.388,0.051,0.397,0.042,0.326,0.051,0.398,0.033,0.259,0.027,0.212,0.033,0.258,0.035,0.245,0.031,0.222,0.029,0.219
,,543,N/A,N/A,N/A,0.036,0.278,0.035,0.273,0.038,0.296,0.044,0.341,0.035,0.271,0.045,0.347,0.045,0.351,0.040,0.315,0.051,0.394,0.052,0.403,0.042,0.330,0.052,0.403,0.034,0.262,0.028,0.215,0.034,0.262,0.036,0.248,0.032,0.224,0.029,0.222
,,544,N/A,N/A,N/A,0.036,0.281,0.035,0.276,0.038,0.301,0.044,0.346,0.035,0.274,0.045,0.351,0.046,0.356,0.041,0.319,0.051,0.399,0.052,0.409,0.043,0.333,0.052,0.408,0.034,0.266,0.028,0.219,0.034,0.266,0.036,0.252,0.032,0.227,0.029,0.224
,,545,N/A,N/A,N/A,0.036,0.284,0.036,0.279,0.039,0.305,0.045,0.349,0.035,0.277,0.045,0.355,0.046,0.360,0.041,0.323,0.052,0.405,0.053,0.414,0.043,0.337,0.053,0.414,0.034,0.269,0.028,0.221,0.034,0.269,0.036,0.256,0.032,0.230,0.029,0.226
,,546,N/A,N/A,N/A,0.037,0.288,0.036,0.282,0.039,0.308,0.045,0.353,0.036,0.280,0.046,0.359,0.046,0.364,0.042,0.327,0.052,0.409,0.053,0.418,0.043,0.340,0.053,0.419,0.035,0.272,0.029,0.223,0.035,0.272,0.037,0.258,0.033,0.232,0.029,0.228
